snapshot_id,captured_at_utc,rank,appid,title,release_text,price_text,game_url,page_number,position_on_page,source_url,discount_text,review_summary,image_url,platforms,tags_raw
1bd3f20b-72d1-4e73-aa6b-20b34ce2b8b4,2026-05-26T14:23:55.485184+00:00,2819,3009720,Baltic Folk,Coming soon,Free,https://store.steampowered.com/app/3009720/Baltic_Folk/,113,19,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=113,,,,"win,mac,linux",
1bd3f20b-72d1-4e73-aa6b-20b34ce2b8b4,2026-05-26T14:23:55.485184+00:00,2820,3504310,Ghost Sector,Q2 2026,Unpriced (Coming Soon),https://store.steampowered.com/app/3504310/Ghost_Sector/,113,20,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=113,,,,"win,linux",
1bd3f20b-72d1-4e73-aa6b-20b34ce2b8b4,2026-05-26T14:23:55.485184+00:00,2821,3160570,Runeomicon,2026,Unpriced (Coming Soon),https://store.steampowered.com/app/3160570/Runeomicon/,113,21,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=113,,,,win,
1bd3f20b-72d1-4e73-aa6b-20b34ce2b8b4,2026-05-26T14:23:55.485184+00:00,2822,2194090,Subspace Hunter Legacy,To be announced,Free,https://store.steampowered.com/app/2194090/Subspace_Hunter_Legacy/,113,22,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=113,,,,"win,group_separator",
1bd3f20b-72d1-4e73-aa6b-20b34ce2b8b4,2026-05-26T14:23:55.485184+00:00,2823,4073860,Sludgineers,2026,Unpriced (Coming Soon),https://store.steampowered.com/app/4073860/Sludgineers/,113,23,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=113,,,,"win,mac,linux",
1bd3f20b-72d1-4e73-aa6b-20b34ce2b8b4,2026-05-26T14:23:55.485184+00:00,2824,1601130,Rot In A Porcelain Dream,Coming soon,Free,https://store.steampowered.com/app/1601130/Rot_In_A_Porcelain_Dream/,113,24,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=113,,,,win,
1bd3f20b-72d1-4e73-aa6b-20b34ce2b8b4,2026-05-26T14:23:55.485184+00:00,2825,3265290,Swan Song,"Jun 4, 2026",Unpriced (Coming Soon),https://store.steampowered.com/app/3265290/Swan_Song/,113,25,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=113,,,,"win,mac",
1bd3f20b-72d1-4e73-aa6b-20b34ce2b8b4,2026-05-26T14:23:55.485184+00:00,2826,3530380,Bloodbreaker: Labyrinth of the Witch,To be announced,Unpriced (Coming Soon),https://store.steampowered.com/app/3530380/Bloodbreaker_Labyrinth_of_the_Witch/,114,1,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=114,,,,win,
1bd3f20b-72d1-4e73-aa6b-20b34ce2b8b4,2026-05-26T14:23:55.485184+00:00,2827,2096450,Troubleshooting,Coming soon,Free,https://store.steampowered.com/app/2096450/Troubleshooting/,114,2,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=114,,,,win,
1bd3f20b-72d1-4e73-aa6b-20b34ce2b8b4,2026-05-26T14:23:55.485184+00:00,2828,2853830,Folder Dungeon,2026,Unpriced (Coming Soon),https://store.steampowered.com/app/2853830/Folder_Dungeon/,114,3,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=114,,,,win,
